id,genre,track_name,artist_name,valence,energy
1IwIFav8Pfr5oijgcRQ7O9,salsa,Maria Teresa y Danilo,Hansel Y Raul,0.927,0.692
6VQ2fI8goSX8mpSvytXkXR,salsa,Idilio,Willie Colón,0.904,0.715
1B5spZcEzUbacOxbsAV9ds,salsa,Pa' La Paloma,Celia Cruz,0.861,0.496
1Z24a7I95E9P0ayVuMokwx,salsa,Nadie Igual Que Tu,Maelo Ruiz,0.887,0.74
6SFE3MfRIXzyXVKzWIwrIw,salsa,Este Loco Que Te Mira,Marc Anthony,0.676,0.846
0TjLndVJk03f4fg3hRs7Yz,salsa,Mi Tierra,Gloria Estefan,0.946,0.699
4rueJeGzgRwzaeB29ARlRz,salsa,Hacha Y Machete,Héctor Lavoe,0.842,0.781
3rPYJR69owntNXr9h3NTRK,salsa,El Titan,Willie Colón,0.699,0.744
2VvjTxShldCIjPJeMJLx14,samba,Portela Das Maravilhas Do Mar Fez-se - O Esplendor De Uma Noite,Various Artists,0.904,0.739
5qNWXiJdh8XoEyWBFZWlKR,samba,Quero Ter Você,Lu Carvalho,0.7,0.524
7nj893bdZO4IlAJa6ZrEin,samba,Ritmo En Rio III,La Banda Del Diablo,0.92,0.872
6uNLtd1JlRbIUhGXxPHMBv,samba,Pot-Pourri,Jamelão,0.549,0.709
6ViE2XVWIJOdTUiJJ90NhQ,samba,Queria Tanto Lhe Ver,Various Artists,0.79,0.551
2t4uTIUtHGtmA9ZM7KDxF8,samba,Você Abusou - Ao Vivo,Sambô,0.665,0.801
7IRYTFi5RRLYF4QQucdV58,samba,Pra São Jorge,Monobloco,0.765,0.614
57NLXuCWrAuXVoEjHxq8pv,samba,Samba Do Arnesto,Demonios Da Garoa,0.836,0.78
1GWSAI2cbLjLqIaD79vHq6,samba,Choro de memorias,Paulinho Da Viola,0.837,0.411
0uAH0qnpzery3xrghq1FyM,samba,Oi Harry,Bellini,0.339,0.965
5EnIeVFSqgO6EjAktpmtvq,samba,Rasteira,Bahia Brasil,0.517,0.769
0zTSOUQ3PYvEQIqDk4FO13,samba,Coração em Desalinho - Ao Vivo,Samba De Raiz,0.957,0.749
4h93LeivxZacngdQZzXedc,samba,Tropeços Naturais,Emílio Santiago,0.317,0.366
3twsEQOLGmn9zqr13YVkc6,samba,Recado - Argumento - Guardei minha viola,Paulinho Da Viola,0.888,0.369
7aqm0fn2R6LbT2Fzae5niv,samba,Vai Embora Tristeza - Ao Vivo,Arlindo Cruz,0.71,0.797
45B9QVbT3jeJFmWiLO8V14,samba,Cante Comigo,Bellini,0.87,0.866
2jVSFiDyeNxBmg8GUO6sIn,samba,Bom Dia Tristeza,Adoniran Barbosa,0.255,0.0974
7hKXlf0o4zXimqx4g3j1g9,samba,Ritmo En Rio,La Banda Del Diablo,0.381,0.638
2WjwxFv1TqD1U8hoteTz4E,samba,Caprichosos De Pilares Brasil Nao Seremos Jamais Ou Seremos,Various Artists,0.89,0.754
5cFNVdIdzVbfZ37IsKwMyR,samba,Artista É o K - Ao Vivo,Orquestra Imperial,0.673,0.844
44rR1EMfwSX9N5Hx3p4Vc7,samba,Catch da Samba,Bellini,0.779,0.96
1J6pgUSyHZCZucjOvpeS34,samba,Samba Italiano,Adoniran Barbosa,0.672,0.263
68t8dPBJH9NWmKzAH9J394,samba,Mimar Você,Timbalada,0.87,0.775
5RRDqBs3K5FT4UpctfGZQh,samba,Lavadeira,Terra Samba,0.327,0.765
7bQ6oFM6115zGqNAkvmvDW,samba,Nego Véio Quando Morre,Os Originais Do Samba,0.97,0.864
0VpH4IeC9XkpEotH1Bu3M5,samba,Swing de campo grande,Casuarina,0.756,0.812
6qOFAgMPUR2dcBeh3UAhAS,samba,Ijexá (Filhos De Gandhy),Various Artists,0.965,0.544
5MalPy99stu9RsaRRtIxyy,samba,Sonho de um Sonho,Various Artists,0.695,0.589
4woS10RTsqirSERPdQqDZs,samba,Mr. Samba,Bellini,0.886,0.982
5q7BqG4IDp0DRW1qq1y9hb,samba,Os Dps De Sao Paulo (Capital),Bezerra Da Silva,0.766,0.665
1BXZWNOzB4sMdg9ZHK11nc,samba,Sarava Companheiro,Bahia Brasil,0.786,0.853
0m2mnlFvkpGZrXyKNydIqm,samba,Conselho - Ao Vivo,Orquestra Imperial,0.643,0.677
5N4MfXM2wqQmBSkIzbdyWx,samba,Caxambu,Various Artists,0.939,0.53
0It1gCYwIzaSWkrh89ptQC,samba,Se Você Jurar (Ao Vivo),Beth Carvalho,0.628,0.886
4Vjg5DwOfsI0BDjsQf4djY,samba,Caio No Suingue,Monobloco,0.432,0.892
4UsqvNcy28A0Ep3XCnYVRt,samba,A Culpada Foi Quitéria,Bezerra Da Silva,0.542,0.644
5BfmVdsBP7dmB5lpKDGxGT,samba,O Pequeno Burguês,Various Artists,0.929,0.542
5qeFFKddKCt0aqaixBTMuo,samba,Sujeito Enjoado,Arlindo Cruz,0.882,0.654
3z6JIUPGfqLMYrSnZFuqZK,samba,O Sol Da Meia Noite Uma Visagem Ao,Samba Enredo,0.821,0.786
1luHY9PWQ4lxgezfcuumu4,samba,Fio Terra,Terra Samba,0.745,0.82
0sSBr3kulnjF4ofLW7nSWs,samba,As Rosas Não Falam (Ao Vivo),Beth Carvalho,0.386,0.34
1Za95ooAZXP0D5pLcSMbQv,samba,Renascer das Cinzas,Various Artists,0.677,0.471
6YntNm3rfdybdNZx3diw4b,samba,Batucada Dance II,La Banda Del Diablo,0.56,0.802
7n6jdzmduNu5fsVc9n7xpm,samba,Ela Nao Gosta De Mim,Various Artists,0.903,0.446
0bBKtG0P5a4UAxt1wIAlTf,samba,Can't Buy Me Love - Ao Vivo,Sambô,0.596,0.813
6GMfiXYhCd2rkWhM9AWnLI,samba,Um Bilhete Pra Didi,Novos Baianos,0.936,0.892
3YhKLZfk6Lp1MGWsJXnIGs,samba,Não Quero Saber Mais Dela / Que Mulher / Mulher Ingrata - Medley/Live,Bom Gosto,0.831,0.876
4sPwEAUV7qIEb4iEMfy5cp,samba,Um Dia de Domingo,Monobloco,0.474,0.504
3dhHyRuBPDfODHUsGthkyZ,samba,Iracema,Adoniran Barbosa,0.506,0.209
4Sx2URL1cCwKMLwNkTvk9X,samba,Adeus Candia,Bahia Brasil,0.691,0.762
301lGs8YEHbYm18YvcvGAs,samba,Iolanda,Bezerra Da Silva,0.728,0.572
2U7QVR6nasf46u0Z5O43al,samba,"Odilê, Odilá",Various Artists,0.49,0.333
5gjt2Yce3zmxMdxuLuxVwO,samba,S.P.C.,Various Artists,0.965,0.569
6qIVsW535kQL85yVT8Cw7h,samba,O Poder de Curar,Grupo Fundo De Quintal,0.904,0.736
0zCiJeVk4YMtG2TBU2uOlf,samba,Chegou a Bonitona - Ao Vivo,Luiz Melodia,0.965,0.672
0JEgN4KqwUdYQARh7duAAc,samba,Suddenly I See - Ao Vivo,Sambô,0.628,0.816
2ViuB2id7J2VOg4BQqDpEu,samba,Rumo dos ventos,Paulinho Da Viola,0.961,0.632
2hRLzuhIX6tE497fvj7Oi7,samba,Mulher Sem Alma,Bezerra Da Silva,0.612,0.648
36XVgRZBaxIAxQ5Lio6FQp,samba,Esperanças Perdidas,Os Originais Do Samba,0.954,0.702
3KW0T6ilz4UZn31LsgoK3F,samba,Preta Pretinha,Novos Baianos,0.781,0.706
2zYdXTIrny218wsym3wVUK,samba,Unidos De Lucas No Ano Da Copa Bota No Meio,Samba Enredo,0.847,0.65
33X7gTT5yvNtQwleMAt8BQ,samba,Chatterton,Seu Jorge,0.884,0.863
7vx5AIzcGwFoUwTzeFEMna,samba,Trem das Onze,Adoniran Barbosa,0.711,0.209
7ovkqVIaWfp0ZcLJXOwhCJ,samba,Batucada Dance III,La Banda Del Diablo,0.842,0.917
45OQTLf5DfWde3Q72vM3ad,samba,Filosofia de Vida,Various Artists,0.517,0.502
3BmYQtTgQphfkvaOVM3m0q,samba,Apoteose Ao Samba (Ao Vivo),Beth Carvalho,0.579,0.908
2VgYdIT98OY7j8XL5WYbxO,samba,Amor Com Certeza,Arlindo Cruz,0.682,0.466
5PW4Pg8KcdVSlIJpUztmyK,samba,Luz da Alvorada,Grupo Fundo De Quintal,0.761,0.599
1ZetCeq3ZOSD2k64UNEBqf,samba,Acabou Chorare,Novos Baianos,0.357,0.181
4dNs9WMkfgZL7EyVHV2t0X,samba,Coracao imprudente,Paulinho Da Viola,0.84,0.601
3JAnxdVlMLo27vasMzMdPk,samba,Roda Ciranda,Various Artists,0.758,0.5
3AZa93moKCbZjni1fuUGhd,samba,Um Samba No Bexiga,Adoniran Barbosa,0.666,0.321
4tanaX9LUG5cAHKFzTQdPM,samba,Vou Brigar Com Ela,Jamelão,0.51,0.535
3LKIkb5YapTVuwdrl0flN2,samba,Sambaê,Timbalada,0.872,0.869
4QnY3OsijdueBw9JP7DrHY,samba,Canto de Ossanha,Casuarina,0.697,0.706
21xPbuwRYR9NFKWrm1VcEY,samba,Ponta de Dor - Ao Vivo,Samba De Raiz,0.963,0.752
0KoExGxyYtOL8cW4Y5zVNv,samba,Imperatriz Leopoldinense O Teu Cabelo Nao Nega,Various Artists,0.859,0.616
1JyHSr0v68gS6z7AO76W5t,samba,Bem Querer,Seu Jorge,0.361,0.535
5V0HmhGqwjoDq0cHlI05GS,samba,Swing de Campo Grande,Novos Baianos,0.937,0.697
1ZZRVxuJKQi4d9UmHL3bDS,samba,Ex-Amor,Various Artists,0.886,0.616
2X8P2Ja2RetikTbqf9DJBm,samba,Rua Dos Gusmões,Adoniran Barbosa,0.575,0.16
7k19wJiFlYCzH52eVcnOp4,samba,Imperio Serrano Bum Bum Paticundum Prugurundum,Various Artists,0.942,0.834
6C2FIGh3yscrccu6rmjeaw,samba,Sinais De Fogo / Olhos Coloridos - Live,Bom Gosto,0.487,0.857
6CSnUg3wFZSXK7WG5v5AaQ,samba,Cabeça Que Não Tem Juízo / Falador Passa Mal - Ao Vivo,Sambô,0.488,0.772
2qexbZ3aGRtN17HJkAVQ6Z,samba,Bum,Timbalada,0.614,0.91
6LV9v99zb939jERPWp0GLg,samba,Saia Rendada,Bahia Brasil,0.791,0.753
5yRJphy4i26vSCuv13Slw4,samba,Eu Sou Favela,Seu Jorge,0.878,0.403
6KkgNAaQIn9fSe9DAmsqYu,samba,Fim de Reinado,Various Artists,0.819,0.543
5kGJ5yffN5EKGOrDZlyTSw,samba,Ai Se Eu Te Pego (Instrumental),La Banda Del Diablo,0.921,0.743
4KwRUleFscos2y8IGS2sDa,samba,Só Me Dá Prazer / Na Palma da Mão,Grupo Revelação,0.938,0.814
3EVZZDfVvIRaPhlMzDe3uJ,samba,Pra jogar no oceano,Paulinho Da Viola,0.965,0.526
27NyxLNtFVZ7C0WilyH4A1,samba,Tive Sim - Ao Vivo,Luiz Melodia,0.802,0.672
6JIz65q5NeOeI5QUsI8Jr7,samba,Macunaima (Herois De Nossa Gente),Samba Enredo,0.959,0.784
7b8gpYFfLyBx3DpSCjcGnp,samba,Pra Tudo Se Acabar Na Quarta-Feira,Various Artists,0.717,0.681
3rR1CopJQDvKFSMEnyTmPM,samba,Sem Compromisso - Ao Vivo,Orquestra Imperial,0.627,0.539
0ryvcwVp5kO6CuhmlJ9YS6,samba,Lençol De Estrelas,Bahia Brasil,0.533,0.547
4O0NCXoRScVBwl8PbXZKse,samba,Cântico à Natureza / Agoniza mas nao morre,Beth Carvalho,0.751,0.735
5gQkWbOkKSFy0IfuqeV6sr,samba,Quem Me Guia,Various Artists,0.91,0.657
4GQAeVprfA9w4mVlGCSayd,samba,Bum Bum,Bellini,0.767,0.968
1T9M5MjSq8j8mIgFGdN8tC,samba,Liga Pra Mim,Terra Samba,0.84,0.772
0zrGSh1cHFx2JLaNR13Bcz,sertanejo,Coraãão Idiota,Jads & Jadson,0.365,0.739
5GqmkQHd1BQe8QAiGuJ3W3,sertanejo,Brindando A Sorte,Leonardo,0.789,0.743
6ckzECBWHCWV1GwAtFRDMJ,sertanejo,Vida Louca,Rionegro & Solimões,0.977,0.827
1NlELEzeYb8293SpfcnAGU,sertanejo,Por Ti,João Neto & Frederico,0.426,0.775
5JZiwRnDBhswayjvB5nfxB,sertanejo,Vem Ni Mim Dodge Ram,Various Artists,0.756,0.78
6CbijYWuHh9SLYhzlQPDzS,sertanejo,Avesso,Téo & Edu,0.745,0.743
3NgNao8oFEvEap7hgkqEqF,sertanejo,Agora Vai,Bruno & Marrone,0.139,0.491
4tUU9iyhBVTC9ngJ6r6I5z,sertanejo,Minha Ex,Fernando & Sorocaba,0.499,0.931
2AQLLoIwT6HiwKWHxrtRcx,sertanejo,Por Você,João Neto & Frederico,0.592,0.89
3Qj6sO2u5cZLVBnFEZzI2d,sertanejo,Confidências,Chrystian & Ralf,0.73,0.457
36eeqdDpMeI3amzxIlujSE,sertanejo,Papai,Cristiano Araújo,0.846,0.888
604rxgn9y7V7ng7V24j85S,sertanejo,Ta Louca Ta Louquinha,Alex Ferrari,0.616,0.521
7yG8urseD7DBZzccBhj1BC,sertanejo,Vamo Mexe,Bruninho & Davi,0.825,0.894
1dnlnadfAX440PxU00BgBi,sertanejo,Sangue Novo / Gosto E Desgosto / Sangue Novo / Mineiro De Monte Belo / Viola Pagodeira,Jads & Jadson,0.598,0.838
1sQRLvxzIqQcUno9vonSpX,sertanejo,Chico Mineiro / Estrada da Vida / o Menino da Porteira,Edson & Hudson,0.443,0.45
4JxVTybHD8xiiISyKk7X3H,sertanejo,Chora,Various Artists,0.829,0.939
5bfX2wqFySFjNLcYgbydA2,sertanejo,Choro,Leonardo,0.391,0.594
145U73i5jhOZVtTCHMALd3,sertanejo,Forrépeando,Roberta Miranda,0.619,0.651
1BORnLqo7RYCA5gS2eJPm6,sertanejo,Sol da Manhã,Daniel,0.823,0.883
2VjsqLvqSa2iLckfdJ5QGW,sertanejo,Escondidinho,Cristiano Araújo,0.961,0.966
1dfsWfK3OmaUXC0PYcYYfM,sertanejo,Senhora Saudade,Roberta Miranda,0.345,0.664
5iAKtHlixX4QdtmrUlbHY9,sertanejo,Carinito Mio,Various Artists,0.592,0.758
6LedPnm329yirVqSoAmsAf,sertanejo,Fiquei Só,Michel Teló,0.822,0.938
2bMRSdguqNEI3wWnqHnH3D,sertanejo,Doce Mel,Leonardo,0.765,0.745
036QuwZ2WsHz7atwKL6gYE,sertanejo,Fazenda Paraíso,Sérgio Reis,0.392,0.435
6xX8xMXmJzSbC1JvUqXpg2,sertanejo,Clima de Rodeio,Dallas Company,0.919,0.462
4nwRQjImghqrKdaYnkZbeF,sertanejo,Quem da as cartas sou eu,João Bosco & Vinicius,0.651,0.788
3C0ERbtGbzkoyS5uFFC2Mc,sertanejo,Chega Chora,Marcos & Belutti,0.82,0.953
1sGNnph607F0xmFYMeHTRs,sertanejo,Eu Não Sou Máquina,Thaeme & Thiago,0.408,0.88
7fhypAG2vZCd5pSKe1UWsE,sertanejo,Essência - Ao Vivo,Maria Cecília & Rodolfo,0.584,0.907
3MOi8SeeYVdRXqvwcnOIw4,sertanejo,Paty Melhorada - Ao Vivo,Henrique & Diego,0.766,0.872
32p6vx7DwmjAD0LY39FeWU,sertanejo,Mais Um Sonhador,João Neto & Frederico,0.521,0.893
2aJirlyn19J6t5dd6Ql5wm,sertanejo,Vem Cuidar do Seu Bebê - Ao Vivo,Munhoz & Mariano,0.769,0.981
2TNi3BbQySXHAwDHoQpqfg,sertanejo,Bora Passear,Michel Teló,0.888,0.926
4eW2wTjR7LLfZjixIW2Obn,sertanejo,Meu Coraçao Tá de Olho nas Ruas,Chrystian & Ralf,0.575,0.617
46h1fLAxsMgEEbZsmnSRXB,sertanejo,Chalana (Ao Vivo),Almir Sater,0.367,0.269
4bVNnnQn9MnKlzGYd6mOTq,sertanejo,E Agora,Cristiano Araújo,0.477,0.665
11YmZ6t3zbC7KxnXhJLSeb,sertanejo,Seu Amor,João Neto & Frederico,0.7,0.923
0B1bfwTYO6F9wU0rMibOFE,sertanejo,Incondicional - Remix,Luan Santana,0.487,0.837
6IfJdpeKReq5rY2VeqEo0a,sertanejo,Face da Lua,Fernando & Sorocaba,0.458,0.892
7oc81jg6UGTUILywOWQfpa,sertanejo,Nhac Beijo,Téo & Edu,0.829,0.824
2mhCkdX8P9cj4RaLBcU37n,sertanejo,Estrela Cadente - Ao Vivo,Victor & Leo,0.531,0.924
6aGI5zsLRecz72hL4DMX35,sertanejo,Se Eu Não For,Michel Teló,0.777,0.899
2mQ15iFpukmynMRF7I0dBG,sertanejo,Esqueci de Avisar,Various Artists,0.925,0.742
3qQsT5kLu3V8T21M7fIWrl,sertanejo,Facada,Thiaguinho,0.962,0.861
0KKbyjpTotTBGUKVSHjCfF,sertanejo,Idas E Voltas - Live,Matogrosso,0.285,0.621
5It6SGNW8Lpmpq1qrVVhsB,sertanejo,Será - Ao Vivo,César Menotti & Fabiano,0.411,0.935
6g8DsXQOfmT5uccCnyQhK1,sertanejo,O Problema É Seu,Thaeme & Thiago,0.803,0.967
4Pd4LUUkZYFK9fhnGE6GZD,sertanejo,Saúde E Paz,Rionegro & Solimões,0.96,0.843
62vT9BMyNVVL3oWhmBXNkx,sertanejo,A Força da Paixão,Edson & Hudson,0.288,0.347
2I8TkK7AJJqAz4vJkqCQvF,sertanejo,Cicatrizes,Trio Parada Dura,0.874,0.851
7jFPI5SwsinaWEhi1MVAtY,sertanejo,Me Chama Pra Sorrir,Michel Teló,0.837,0.885
3Yu9Tr1l55pEhTOyJWkw09,sertanejo,Ansiedade (Ansiedad de Besarte) (feat. Trio Irakitan),Chrystian & Ralf,0.465,0.441
11BjrHd8cV0npVw3v9obkr,sertanejo,Herdeiros Do Futuro,Various Artists,0.57,0.49
1v3tZOteeandnqgcUhy20D,sertanejo,Será Que Vai Rolar? (feat. Lucas Lucco),Kaio & Bruninho,0.966,0.881
5B2tbfQQxqM2l8rJnPO9MH,sertanejo,Hoje Não (feat. Luan Santana),Thaeme & Thiago,0.913,0.922
63n5gqoab19yriJOZwBw85,sertanejo,Baladeira,Various Artists,0.715,0.856
6BQ4rsF2uvSS4fRTEgOy4Z,sertanejo,Amanhã,Marcos & Belutti,0.716,0.89
7wPXn0y3HWTYjJph5raP9b,sertanejo,Festa Boa (feat. Gusttavo Lima) - Ao Vivo,Henrique & Diego,0.967,0.977
4UBuBd6EkSFj8Y7o9nC0vz,sertanejo,Sogrão Caprichou - Faixa Bônus,Luan Santana,0.893,0.949
4PbT338TkWzecBQM1WbJo8,sertanejo,Veneno,Cristiano Araújo,0.81,0.878
4t9DnMlDl9sDE7byB1HwBr,sertanejo,Marquinha,Téo & Edu,0.857,0.869
3qrFtNPUhRwLHBas2rHXtj,sertanejo,Balada Louca [feat. João Neto & Frederico] - Ao Vivo,Munhoz & Mariano,0.76,0.974
78amu00Vhcj8ZqrfCBZZLT,sertanejo,Coisa de Brasileiro,Michel Teló,0.828,0.924
3lgFYYSqgrw8pObOYW98RP,sertanejo,Festa Louca - Mi Vida Loca / My Crazy Life,Edson & Hudson,0.707,0.898
0pRzXcneTgkukAGjRXPpwG,sertanejo,"Rosas, versos e vinho",Gusttavo Lima,0.603,0.819
5Oyg0rQcxNsJhUuKWheHaE,sertanejo,Faz de Conta (L'Italiano) - Acústico,Eduardo Costa,0.645,0.863
75v34sROt4znRdcnMaPNfd,sertanejo,Pedaços,Cristiano Araújo,0.54,0.829
0Gh7CAHQQVQWHLhgZqZTN6,sertanejo,Tô Vendendo Beijo,Various Artists,0.7,0.921
53LML1LIG7eoURYm4TTTsm,sertanejo,Fuscão Preto / O Doutor e a Empregada / O Fuscão e a Empregada,Victor & Leo,0.796,0.878
3oNSfV8g5dSWO0xcV9Py8c,sertanejo,Amor Em Dobro - Ao Vivo,César Menotti & Fabiano,0.841,0.854
7DfuBaiX9AIguY2paGjhRN,sertanejo,Basta um Olhar,Chrystian & Ralf,0.432,0.374
2Nf8hafa1A3Ngk7oi5mciR,sertanejo,Perto De Mim,Thaeme & Thiago,0.58,0.841
6DlKvm01SD3hNlkEfpfJ1X,sertanejo,Deixa Eu Te Amar,Edson & Hudson,0.353,0.356
7wKba7Hw9SvkaueMAFx93A,sertanejo,Distante Dela,Zezé Di Camargo & Luciano,0.81,0.59
7B2joYU3YWsFlH6T3rS1cP,sertanejo,"Tá Bagunçado, Mas Tem Gerência - Ao vivo",João Carreiro & Capataz,0.869,0.918
7KC9U7VKLnuPKjgnxZxEme,sertanejo,Você Não Me Ensinou a Te Esquecer,Bruno & Marrone,0.357,0.589
669xwiT1EjKxY5pVUUu8yh,sertanejo,Momento Errado - Ao Vivo,Munhoz & Mariano,0.471,0.904
1qhba7yRXhCX71iqZX9PMJ,sertanejo,Cartas Marcadas,Marcos & Belutti,0.712,0.886
1EHekDOGMzpphSIvtthV2U,sertanejo,5 Horas da Manhã - Ao Vivo,Henrique & Diego,0.362,0.98
5xLoVisW1XqiyHyN2Xk6st,sertanejo,Você Sabia,Victor & Leo,0.675,0.649
59bJxKYqRxOxNTE0u8X3Vq,sertanejo,Chega Chora,Thaeme & Thiago,0.689,0.959
3CRqkCkc0DoWFiszybdMMh,sertanejo,Deixa,Bruno & Marrone,0.335,0.616
1gAug7oHdtpdB0ul0XHXDT,sertanejo,O Caldeirão (Ao Vivo),Various Artists,0.706,0.98
0hfi7XKIgEz5itQ4ggcF3p,sertanejo,Cada Um Com Seus Problemas,Jads & Jadson,0.538,0.832
1nPO2tgSZyFFQN5ZNeeyLy,sertanejo,Rasta,Various Artists,0.196,0.369
5thQf86A7rZZRfg9WHPszB,sertanejo,Prefiro os Tubarões,João Carreiro & Capataz,0.73,0.761
2Urgx3l2nrdIV8bwSvNDiX,sertanejo,Cervejaria,Edson & Hudson,0.998,0.911
1ejq6NUD1T4PdmKO80uA5O,sertanejo,Sonho Bom,Various Artists,0.626,0.932
5yBeRUmAGjkRDw6xcCUbYo,sertanejo,Se Não Tivesse Ido (Si No Te Hubieras Ido),Bruno & Marrone,0.298,0.555
6B8UKXit5J17kvRkqd1Om2,sertanejo,Tiro no Pé,Trio Parada Dura,0.956,0.848
1t12UzEsdl7YCIbLNOvfP5,sertanejo,Foi o Johnnie,Various Artists,0.939,0.905
5YPeKWmm8PxRAwZn4gWbIJ,sertanejo,Aguenta Coração,Zezé Di Camargo & Luciano,0.886,0.547
2HOXagTx7cgT3XcN496Vw2,sertanejo,Sagrado,Daniel,0.464,0.671
1cuuqIw5tEQF7IDPiTq5gN,sertanejo,Coincidência,Michel Teló,0.795,0.81
7iXAv6X5bPOskpX8EPFBhG,sertanejo,Meu dia de sorte,João Bosco & Vinicius,0.645,0.701
1dEVQ2e8cx6kN8cV4VkBHw,sertanejo,"Chora, chora",Gusttavo Lima,0.896,0.88
3WZvTKyfMYaJrwdq6E8GXd,sertanejo,Menino Deus,Trio Parada Dura,0.723,0.582
27hLasJCiMft57PtIQWaCp,sertanejo,A Vingança,Fernando & Sorocaba,0.387,0.738
0CPWznVIST7u2hD8L3tHWr,sertanejo,Jeitinho Brasileiro,Leonardo,0.975,0.865
4WFeJTXNHIS2wURtwlAkhu,show-tunes,Time Warp,Various Artists,0.541,0.665
1zTebIf6qw74i3E2Zget1q,show-tunes,There! Right There!,Original Cast Recording,0.618,0.344
1hXo2OJNfdQSUvFscMIPfD,show-tunes,"Gus: The Theatre Cat - UK 1981 / Musical ""Cats""",Andrew Lloyd Webber,0.208,0.0467
2S2La5rT0YCESfyZhJfQtf,show-tunes,Master of the House,Les Misérables - Original 1985 London Cast Recording,0.798,0.521
5Yteiedw7vtcyUvYVPLhmv,show-tunes,"West Side Story: Act I: Gee, Officer Krupke",Leonard Bernstein,0.843,0.45
6eRV2uv4DWyZn9dNXn5xX4,show-tunes,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,0.205,0.0755
2IDHCNFBTUrNzppadVeW0g,show-tunes,Matchmaker,Various Artists,0.446,0.21
7I1YWLvttmgQK2xsOeNjbz,show-tunes,Razzle Dazzle,Various Artists,0.609,0.28
7qX9dAL2omN4DWmA08u0AJ,show-tunes,Entr'acte,Daniel Radcliffe,0.618,0.336
6xZfLRpZgBI92ZWT2wklH7,show-tunes,The Overture,Andrew Lloyd Webber,0.215,0.437
3ZmCB7IhVnozmnD6t3xBLA,show-tunes,Not Me,Various Artists,0.259,0.312
7b3oMqL35aQ3H6254duxKh,show-tunes,Hey #2,Original Cast Recording,0.478,0.177
74t6ZmO6Vzq553l2zRgdhs,show-tunes,Grease,Various Artists,0.85,0.365
4Gh8T9BoncwvMlVoyZ67CL,show-tunes,Welcome To Burlesque - Burlesque Original Motion Picture Soundtrack,Various Artists,0.457,0.519
4X4ZHPOgp5DLh3tYZD5YYU,show-tunes,Pretty Women,Various Artists,0.307,0.198
4tO0enUe9YuNvufZN3GKVC,show-tunes,The Final Battle,Les Misérables Cast,0.066,0.634
3YVjgknwWqdge6S5OMQLU8,show-tunes,Take Me Or Leave Me,Various Artists,0.81,0.584
0S06208WWNQ5oxmBuoImMj,show-tunes,Grizabella,Andrew Lloyd Webber,0.0915,0.0841
1z0TkJgVhwXv3EbQzM6ZAD,show-tunes,Been A Long Day,Daniel Radcliffe,0.541,0.221
41YUuIV8uN2zKh00qT5MEj,show-tunes,"Prologue / ""Tradition"" / Main Title",Various Artists,0.303,0.247
7jd2H8AwUYk4EbFzc6GO7o,show-tunes,I Know Him So Well,Various Artists,0.134,0.123
4jExGEX53Dl6hfaKQAYu9s,show-tunes,Heaven On Their Minds,Jesus Christ Superstar - The Original Studio Cast,0.685,0.727
71XbrceYtAPOrqAlmNxcRX,show-tunes,I Still Believe - Original London Cast Recording/1989,Claude-Michel Schönberg,0.145,0.182
37IbjMAPJNN1EUJingX9Lc,show-tunes,Piragua (Reprise),In The Heights (Original Cast Recording),0.632,0.508
5nxdLy0TGYUnJSIFT756gq,show-tunes,Do-doo,Soundtrack/Cast Album,0.879,0.434
53mnqwdDGuPUmROOI5scia,show-tunes,Just You Wait - Voice,Various Artists,0.498,0.199
63EitD5lNWrXhnrwBHBnSj,show-tunes,"With One Look - ""Sunset Boulevard"" US 1994 Cast Recordng",Andrew Lloyd Webber,0.124,0.27
2JAEyonTQpALpkyoBrcC8O,show-tunes,Wait,Various Artists,0.193,0.199
2uQhiVze92lHTiMTOGqEbQ,show-tunes,Wedding Celebration And The Bottle Dance,Various Artists,0.546,0.434
4C463MZrXGxq3t7A3wlGuV,show-tunes,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",Various Artists,0.409,0.233
71i1SexJwYinFfNNPxwVJQ,show-tunes,Rosemary's Philosophy,Daniel Radcliffe,0.383,0.0639
0FwP3tsHCfmMJDe0vEkRUG,show-tunes,I Remember / Stranger Than You Dreamt It,Andrew Lloyd Webber,0.0574,0.0817
62dfPfbCMqvbQHbxpWBcYa,show-tunes,One Day More,Les Misérables Live! The 2010 Cast,0.122,0.456
2hDQLCWvQ8HqWpKrcyEp64,show-tunes,The Confrontation - Original London Cast Recording/1989,Claude-Michel Schönberg,0.237,0.279
2XRxlCl0cMcng3kY0fG8jn,show-tunes,Fantine's Death,Les Misérables - 10th Anniversary Concert Cast,0.146,0.0697
0Fq6aOBuhgSVKnBI3BoYpj,show-tunes,One Night Only,Various Artists,0.112,0.449
3ypORb28drJIsFoY87a5du,show-tunes,The Schmuel Song,Jason Robert Brown,0.271,0.284
7nOhijGWNbwBpzmQ6XqLRG,show-tunes,Roxie,Various Artists,0.464,0.403
0pZyHZAmFl7OncYfW2STfH,show-tunes,Take Me as I Am,Jekyll Hyde,0.0427,0.212
4z5quQbUggOqCszOEaB1sJ,show-tunes,I Believe In You,Daniel Radcliffe,0.225,0.209
